,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),GM per Emp,Sales Order per Emp,Sales Order Items per Emp,Sales Order Delivery per Emp,Non-Sales Order Delivery per Emp,Delivery Lines per Emp,Deliver Docs per Emp,RSO per Emp,Sales per Emp,High Sales Weight,Equal Sales and GM Weight,Equal Weights
LVNV201707,44,Phoenix,LVNV,Las Vegas,201707,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201708,44,Phoenix,LVNV,Las Vegas,201708,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201709,44,Phoenix,LVNV,Las Vegas,201709,20.0,20.0,20.0,30.0,20.0,20.0,20.0,30.0,30.0,24.0,24.0,23.0
LVNV201710,44,Phoenix,LVNV,Las Vegas,201710,20.0,20.0,20.0,30.0,10.0,20.0,20.0,30.0,30.0,23.5,23.0,22.0
LVNV201711,44,Phoenix,LVNV,Las Vegas,201711,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201712,44,Phoenix,LVNV,Las Vegas,201712,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201801,44,Phoenix,LVNV,Las Vegas,201801,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201802,44,Phoenix,LVNV,Las Vegas,201802,20.0,20.0,20.0,20.0,10.0,20.0,20.0,30.0,20.0,20.0,19.5,19.5
LVNV201803,44,Phoenix,LVNV,Las Vegas,201803,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201804,44,Phoenix,LVNV,Las Vegas,201804,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201805,44,Phoenix,LVNV,Las Vegas,201805,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201806,44,Phoenix,LVNV,Las Vegas,201806,20.0,10.0,20.0,20.0,10.0,20.0,20.0,30.0,20.0,19.5,19.0,18.5
LVNV201807,44,Phoenix,LVNV,Las Vegas,201807,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201808,44,Phoenix,LVNV,Las Vegas,201808,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201809,44,Phoenix,LVNV,Las Vegas,201809,20.0,20.0,20.0,30.0,20.0,30.0,20.0,30.0,30.0,25.0,25.0,24.0
LVNV201810,44,Phoenix,LVNV,Las Vegas,201810,30.0,20.0,20.0,20.0,10.0,20.0,20.0,30.0,30.0,25.5,24.5,22.5
LVNV201811,44,Phoenix,LVNV,Las Vegas,201811,20.0,20.0,20.0,30.0,30.0,30.0,20.0,30.0,20.0,22.5,23.5,23.5
LVNV201812,44,Phoenix,LVNV,Las Vegas,201812,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
LVNV201901,44,Phoenix,LVNV,Las Vegas,201901,30.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,26.0,25.5,23.5
LVNV201902,44,Phoenix,LVNV,Las Vegas,201902,30.0,20.0,20.0,30.0,20.0,20.0,20.0,30.0,30.0,26.5,26.5,24.5
LVNV201903,44,Phoenix,LVNV,Las Vegas,201903,30.0,20.0,20.0,30.0,20.0,30.0,20.0,30.0,30.0,27.5,27.5,25.5
ORUT201701,44,Phoenix,ORUT,Orem,201701,20.0,20.0,20.0,30.0,30.0,30.0,30.0,20.0,20.0,23.0,23.5,24.0
ORUT201702,44,Phoenix,ORUT,Orem,201702,20.0,20.0,20.0,30.0,40.0,30.0,30.0,30.0,20.0,24.0,25.0,25.5
ORUT201703,44,Phoenix,ORUT,Orem,201703,20.0,20.0,20.0,20.0,40.0,30.0,30.0,30.0,20.0,23.5,24.0,24.5
ORUT201704,44,Phoenix,ORUT,Orem,201704,30.0,20.0,20.0,30.0,30.0,30.0,30.0,30.0,20.0,26.0,26.5,26.0
ORUT201705,44,Phoenix,ORUT,Orem,201705,20.0,20.0,20.0,20.0,40.0,20.0,30.0,20.0,20.0,22.0,22.5,23.0
ORUT201706,44,Phoenix,ORUT,Orem,201706,20.0,20.0,20.0,30.0,40.0,30.0,30.0,20.0,10.0,20.5,22.0,23.5
ORUT201707,44,Phoenix,ORUT,Orem,201707,20.0,20.0,20.0,20.0,40.0,20.0,30.0,30.0,10.0,19.5,20.5,22.0
ORUT201708,44,Phoenix,ORUT,Orem,201708,20.0,20.0,20.0,20.0,30.0,20.0,30.0,30.0,20.0,22.0,22.0,22.5
ORUT201709,44,Phoenix,ORUT,Orem,201709,20.0,20.0,20.0,20.0,40.0,20.0,30.0,30.0,20.0,22.5,23.0,23.5
ORUT201710,44,Phoenix,ORUT,Orem,201710,20.0,20.0,20.0,20.0,30.0,20.0,30.0,30.0,20.0,22.0,22.0,22.5
ORUT201711,44,Phoenix,ORUT,Orem,201711,20.0,20.0,20.0,20.0,40.0,20.0,30.0,30.0,20.0,22.5,23.0,23.5
ORUT201712,44,Phoenix,ORUT,Orem,201712,40.0,20.0,20.0,20.0,30.0,20.0,20.0,30.0,20.0,26.0,26.5,24.5
ORUT201801,44,Phoenix,ORUT,Orem,201801,10.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,10.0,15.0,15.5,17.5
ORUT201802,44,Phoenix,ORUT,Orem,201802,10.0,20.0,20.0,20.0,30.0,20.0,20.0,30.0,20.0,18.5,19.0,20.0
ORUT201803,44,Phoenix,ORUT,Orem,201803,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
ORUT201804,44,Phoenix,ORUT,Orem,201804,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,20.0,20.5,21.0,21.0
ORUT201805,44,Phoenix,ORUT,Orem,201805,20.0,20.0,20.0,20.0,30.0,20.0,30.0,30.0,10.0,19.0,19.5,21.0
ORUT201806,44,Phoenix,ORUT,Orem,201806,20.0,20.0,20.0,20.0,40.0,20.0,30.0,30.0,20.0,22.5,23.0,23.5
ORUT201807,44,Phoenix,ORUT,Orem,201807,20.0,20.0,20.0,10.0,20.0,20.0,20.0,30.0,10.0,17.0,17.0,18.0
ORUT201808,44,Phoenix,ORUT,Orem,201808,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,10.0,17.5,18.0,19.0
ORUT201809,44,Phoenix,ORUT,Orem,201809,10.0,10.0,10.0,10.0,20.0,10.0,20.0,30.0,10.0,12.5,12.5,13.0
ORUT201810,44,Phoenix,ORUT,Orem,201810,10.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,11.5,12.0,12.0
ORUT201811,44,Phoenix,ORUT,Orem,201811,10.0,20.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,13.0,13.5,14.5
ORUT201812,44,Phoenix,ORUT,Orem,201812,20.0,20.0,10.0,10.0,20.0,10.0,20.0,30.0,20.0,18.5,18.0,17.0
ORUT201901,44,Phoenix,ORUT,Orem,201901,20.0,20.0,10.0,10.0,20.0,10.0,20.0,30.0,20.0,18.5,18.0,17.0
ORUT201902,44,Phoenix,ORUT,Orem,201902,20.0,20.0,10.0,10.0,20.0,10.0,20.0,30.0,20.0,18.5,18.0,17.0
ORUT201903,44,Phoenix,ORUT,Orem,201903,10.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,11.5,12.0,12.0
PHAZ201701,44,Phoenix,PHAZ,Phoenix,201701,20.0,10.0,10.0,20.0,40.0,20.0,20.0,30.0,10.0,17.5,19.0,18.5
PHAZ201702,44,Phoenix,PHAZ,Phoenix,201702,20.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,20.0,21.5,22.0,21.0
PHAZ201703,44,Phoenix,PHAZ,Phoenix,201703,10.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,17.0,18.0,19.0
PHAZ201704,44,Phoenix,PHAZ,Phoenix,201704,20.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,20.0,22.5,23.0,22.0
PHAZ201705,44,Phoenix,PHAZ,Phoenix,201705,10.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,17.0,18.0,19.0
PHAZ201706,44,Phoenix,PHAZ,Phoenix,201706,10.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,17.0,18.0,19.0
PHAZ201707,44,Phoenix,PHAZ,Phoenix,201707,10.0,10.0,10.0,30.0,40.0,30.0,30.0,30.0,10.0,17.5,19.0,20.0
PHAZ201708,44,Phoenix,PHAZ,Phoenix,201708,20.0,10.0,10.0,30.0,40.0,30.0,30.0,30.0,10.0,20.0,21.5,21.5
PHAZ201709,44,Phoenix,PHAZ,Phoenix,201709,10.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,17.0,18.0,19.0
PHAZ201710,44,Phoenix,PHAZ,Phoenix,201710,20.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,20.0,21.5,22.0,21.0
PHAZ201711,44,Phoenix,PHAZ,Phoenix,201711,10.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,16.0,17.0,18.0
PHAZ201712,44,Phoenix,PHAZ,Phoenix,201712,10.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,17.0,18.0,19.0
PHAZ201801,44,Phoenix,PHAZ,Phoenix,201801,10.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,16.0,17.0,18.0
PHAZ201802,44,Phoenix,PHAZ,Phoenix,201802,10.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,16.0,17.0,18.0
PHAZ201803,44,Phoenix,PHAZ,Phoenix,201803,10.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,16.0,17.0,18.0
PHAZ201804,44,Phoenix,PHAZ,Phoenix,201804,20.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,19.5,20.5,20.5
PHAZ201805,44,Phoenix,PHAZ,Phoenix,201805,20.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,18.5,19.5,19.5
PHAZ201806,44,Phoenix,PHAZ,Phoenix,201806,20.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,20.0,21.5,22.0,21.0
PHAZ201807,44,Phoenix,PHAZ,Phoenix,201807,10.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,17.0,18.0,19.0
PHAZ201808,44,Phoenix,PHAZ,Phoenix,201808,20.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,20.0,22.5,23.0,22.0
PHAZ201809,44,Phoenix,PHAZ,Phoenix,201809,20.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,20.0,22.5,23.0,22.0
PHAZ201810,44,Phoenix,PHAZ,Phoenix,201810,10.0,10.0,10.0,20.0,40.0,30.0,30.0,30.0,10.0,17.0,18.0,19.0
PHAZ201811,44,Phoenix,PHAZ,Phoenix,201811,10.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,16.0,17.0,18.0
PHAZ201812,44,Phoenix,PHAZ,Phoenix,201812,10.0,10.0,10.0,20.0,40.0,20.0,20.0,30.0,10.0,15.0,16.5,17.0
PHAZ201901,44,Phoenix,PHAZ,Phoenix,201901,10.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,16.0,17.0,18.0
PHAZ201902,44,Phoenix,PHAZ,Phoenix,201902,10.0,10.0,10.0,20.0,40.0,20.0,30.0,30.0,10.0,16.0,17.0,18.0
PHAZ201903,44,Phoenix,PHAZ,Phoenix,201903,10.0,10.0,10.0,20.0,40.0,20.0,20.0,30.0,10.0,15.0,16.5,17.0
SAUT201701,44,Phoenix,SAUT,Salt Lake City,201701,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201702,44,Phoenix,SAUT,Salt Lake City,201702,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201703,44,Phoenix,SAUT,Salt Lake City,201703,30.0,30.0,20.0,20.0,40.0,30.0,30.0,30.0,30.0,29.5,29.5,28.5
SAUT201704,44,Phoenix,SAUT,Salt Lake City,201704,30.0,30.0,20.0,30.0,40.0,30.0,30.0,30.0,30.0,30.0,30.5,29.5
SAUT201705,44,Phoenix,SAUT,Salt Lake City,201705,30.0,30.0,30.0,30.0,40.0,30.0,30.0,30.0,30.0,30.5,31.0,31.0
SAUT201706,44,Phoenix,SAUT,Salt Lake City,201706,30.0,30.0,20.0,30.0,40.0,30.0,30.0,20.0,30.0,29.5,30.0,29.0
SAUT201707,44,Phoenix,SAUT,Salt Lake City,201707,30.0,30.0,20.0,30.0,40.0,30.0,30.0,30.0,30.0,30.0,30.5,29.5
SAUT201708,44,Phoenix,SAUT,Salt Lake City,201708,40.0,30.0,30.0,30.0,40.0,40.0,40.0,30.0,40.0,38.0,37.5,36.0
SAUT201709,44,Phoenix,SAUT,Salt Lake City,201709,30.0,30.0,20.0,30.0,40.0,30.0,40.0,20.0,30.0,30.5,30.5,30.0
SAUT201710,44,Phoenix,SAUT,Salt Lake City,201710,30.0,30.0,20.0,30.0,40.0,30.0,30.0,30.0,20.0,27.0,28.0,28.0
SAUT201711,44,Phoenix,SAUT,Salt Lake City,201711,20.0,30.0,20.0,30.0,40.0,30.0,30.0,30.0,20.0,24.5,25.5,26.5
SAUT201712,44,Phoenix,SAUT,Salt Lake City,201712,30.0,30.0,30.0,40.0,40.0,40.0,40.0,20.0,40.0,35.5,35.5,35.0
SAUT201801,44,Phoenix,SAUT,Salt Lake City,201801,30.0,40.0,30.0,30.0,40.0,40.0,40.0,20.0,30.0,32.5,32.5,33.5
SAUT201802,44,Phoenix,SAUT,Salt Lake City,201802,30.0,30.0,20.0,30.0,40.0,30.0,30.0,20.0,20.0,26.5,27.5,27.5
SAUT201803,44,Phoenix,SAUT,Salt Lake City,201803,30.0,30.0,20.0,20.0,40.0,20.0,30.0,30.0,30.0,28.5,28.5,27.5
SAUT201804,44,Phoenix,SAUT,Salt Lake City,201804,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201805,44,Phoenix,SAUT,Salt Lake City,201805,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201806,44,Phoenix,SAUT,Salt Lake City,201806,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201807,44,Phoenix,SAUT,Salt Lake City,201807,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201808,44,Phoenix,SAUT,Salt Lake City,201808,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201809,44,Phoenix,SAUT,Salt Lake City,201809,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201810,44,Phoenix,SAUT,Salt Lake City,201810,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201811,44,Phoenix,SAUT,Salt Lake City,201811,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201812,44,Phoenix,SAUT,Salt Lake City,201812,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201901,44,Phoenix,SAUT,Salt Lake City,201901,10.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,19.0,20.0,21.0
SAUT201902,44,Phoenix,SAUT,Salt Lake City,201902,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
SAUT201903,44,Phoenix,SAUT,Salt Lake City,201903,20.0,20.0,20.0,20.0,40.0,20.0,20.0,30.0,20.0,21.5,22.5,22.5
TUAZ201701,44,Phoenix,TUAZ,Tucson,201701,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
TUAZ201702,44,Phoenix,TUAZ,Tucson,201702,20.0,20.0,20.0,10.0,10.0,10.0,20.0,30.0,20.0,18.5,17.5,17.5
TUAZ201703,44,Phoenix,TUAZ,Tucson,201703,30.0,30.0,30.0,20.0,30.0,20.0,20.0,30.0,30.0,27.5,27.5,27.0
TUAZ201704,44,Phoenix,TUAZ,Tucson,201704,30.0,30.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,26.5,26.0,24.5
TUAZ201705,44,Phoenix,TUAZ,Tucson,201705,20.0,20.0,30.0,20.0,20.0,20.0,20.0,30.0,30.0,24.0,23.5,23.5
TUAZ201706,44,Phoenix,TUAZ,Tucson,201706,30.0,30.0,30.0,20.0,20.0,20.0,20.0,30.0,30.0,27.0,26.5,26.0
TUAZ201707,44,Phoenix,TUAZ,Tucson,201707,20.0,30.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,24.0,23.5,23.0
TUAZ201708,44,Phoenix,TUAZ,Tucson,201708,30.0,30.0,30.0,20.0,20.0,20.0,20.0,30.0,30.0,27.0,26.5,26.0
TUAZ201709,44,Phoenix,TUAZ,Tucson,201709,30.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,26.0,25.5,23.5
TUAZ201710,44,Phoenix,TUAZ,Tucson,201710,30.0,30.0,30.0,20.0,20.0,20.0,20.0,30.0,30.0,27.0,26.5,26.0
TUAZ201711,44,Phoenix,TUAZ,Tucson,201711,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
TUAZ201712,44,Phoenix,TUAZ,Tucson,201712,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
TUAZ201801,44,Phoenix,TUAZ,Tucson,201801,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,23.5,23.0,22.0
TUAZ201802,44,Phoenix,TUAZ,Tucson,201802,30.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,26.0,25.5,23.5
TUAZ201803,44,Phoenix,TUAZ,Tucson,201803,30.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,26.0,25.5,23.5
TUAZ201804,44,Phoenix,TUAZ,Tucson,201804,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
TUAZ201805,44,Phoenix,TUAZ,Tucson,201805,30.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,26.0,25.5,23.5
TUAZ201806,44,Phoenix,TUAZ,Tucson,201806,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
TUAZ201807,44,Phoenix,TUAZ,Tucson,201807,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,23.5,23.0,22.0
TUAZ201808,44,Phoenix,TUAZ,Tucson,201808,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,23.5,23.0,22.0
TUAZ201809,44,Phoenix,TUAZ,Tucson,201809,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
TUAZ201810,44,Phoenix,TUAZ,Tucson,201810,20.0,20.0,20.0,20.0,10.0,20.0,20.0,30.0,20.0,20.0,19.5,19.5
TUAZ201811,44,Phoenix,TUAZ,Tucson,201811,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,23.5,23.0,22.0
TUAZ201812,44,Phoenix,TUAZ,Tucson,201812,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,23.5,23.0,22.0
TUAZ201901,44,Phoenix,TUAZ,Tucson,201901,20.0,10.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,19.5
TUAZ201902,44,Phoenix,TUAZ,Tucson,201902,20.0,20.0,20.0,20.0,10.0,20.0,20.0,30.0,20.0,20.0,19.5,19.5
TUAZ201903,44,Phoenix,TUAZ,Tucson,201903,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
BACA201701,46,California,BACA,Bakersfield,201701,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
BACA201702,46,California,BACA,Bakersfield,201702,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
BACA201703,46,California,BACA,Bakersfield,201703,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
BACA201704,46,California,BACA,Bakersfield,201704,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,10.0,17.5,18.5,19.5
BACA201705,46,California,BACA,Bakersfield,201705,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,14.5,15.0,17.0
BACA201706,46,California,BACA,Bakersfield,201706,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,14.5,15.0,17.0
BACA201707,46,California,BACA,Bakersfield,201707,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
BACA201708,46,California,BACA,Bakersfield,201708,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,20.0,20.5,21.0,21.0
BACA201709,46,California,BACA,Bakersfield,201709,20.0,30.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,22.5
BACA201710,46,California,BACA,Bakersfield,201710,20.0,20.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.5,20.5,21.5
BACA201711,46,California,BACA,Bakersfield,201711,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
BACA201712,46,California,BACA,Bakersfield,201712,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
BACA201801,46,California,BACA,Bakersfield,201801,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,17.0,17.5,18.5
BACA201802,46,California,BACA,Bakersfield,201802,20.0,20.0,20.0,20.0,10.0,20.0,10.0,30.0,20.0,19.0,19.0,18.5
BACA201803,46,California,BACA,Bakersfield,201803,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,14.5,15.0,17.0
BACA201804,46,California,BACA,Bakersfield,201804,10.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0,13.5,14.5,16.0
BACA201805,46,California,BACA,Bakersfield,201805,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,14.0,14.0,16.0
BACA201806,46,California,BACA,Bakersfield,201806,10.0,20.0,20.0,10.0,20.0,10.0,10.0,20.0,10.0,12.0,12.5,14.0
BACA201807,46,California,BACA,Bakersfield,201807,10.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0,13.5,14.5,16.0
BACA201808,46,California,BACA,Bakersfield,201808,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,17.0,17.5,18.5
BACA201809,46,California,BACA,Bakersfield,201809,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,14.5,15.0,17.0
BACA201810,46,California,BACA,Bakersfield,201810,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,14.5,15.0,17.0
BACA201811,46,California,BACA,Bakersfield,201811,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,20.0,20.5,21.0,21.0
BACA201812,46,California,BACA,Bakersfield,201812,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,14.5,15.0,17.0
BACA201901,46,California,BACA,Bakersfield,201901,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,14.5,15.0,17.0
BACA201902,46,California,BACA,Bakersfield,201902,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.5,20.5,20.5
BACA201903,46,California,BACA,Bakersfield,201903,20.0,20.0,20.0,20.0,10.0,20.0,20.0,30.0,20.0,20.0,19.5,19.5
FRCA201701,46,California,FRCA,Fresno,201701,20.0,20.0,20.0,10.0,20.0,10.0,10.0,30.0,20.0,18.0,18.0,17.5
FRCA201702,46,California,FRCA,Fresno,201702,20.0,20.0,20.0,10.0,10.0,10.0,10.0,30.0,20.0,17.5,17.0,16.5
FRCA201703,46,California,FRCA,Fresno,201703,20.0,20.0,20.0,10.0,20.0,10.0,10.0,30.0,20.0,18.0,18.0,17.5
FRCA201704,46,California,FRCA,Fresno,201704,30.0,20.0,30.0,10.0,20.0,10.0,20.0,30.0,30.0,25.0,24.0,23.0
FRCA201705,46,California,FRCA,Fresno,201705,30.0,20.0,20.0,10.0,10.0,10.0,10.0,30.0,30.0,23.0,22.0,19.5
FRCA201706,46,California,FRCA,Fresno,201706,30.0,20.0,30.0,10.0,20.0,10.0,10.0,30.0,40.0,27.0,26.0,23.5
FRCA201707,46,California,FRCA,Fresno,201707,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,30.0,23.5,22.5,21.0
FRCA201708,46,California,FRCA,Fresno,201708,20.0,20.0,20.0,10.0,10.0,10.0,10.0,30.0,30.0,20.5,19.5,18.0
FRCA201709,46,California,FRCA,Fresno,201709,20.0,20.0,20.0,10.0,10.0,10.0,10.0,30.0,20.0,17.5,17.0,16.5
FRCA201710,46,California,FRCA,Fresno,201710,30.0,20.0,20.0,10.0,10.0,10.0,10.0,30.0,30.0,23.0,22.0,19.5
FRCA201711,46,California,FRCA,Fresno,201711,30.0,20.0,20.0,10.0,10.0,10.0,10.0,30.0,30.0,23.0,22.0,19.5
FRCA201712,46,California,FRCA,Fresno,201712,30.0,20.0,30.0,10.0,20.0,10.0,10.0,30.0,30.0,24.0,23.5,22.0
FRCA201801,46,California,FRCA,Fresno,201801,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,40.0,26.5,25.0,22.5
FRCA201802,46,California,FRCA,Fresno,201802,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,30.0,23.5,22.5,21.0
FRCA201803,46,California,FRCA,Fresno,201803,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,30.0,23.5,22.5,21.0
FRCA201804,46,California,FRCA,Fresno,201804,30.0,20.0,30.0,10.0,20.0,10.0,10.0,30.0,30.0,24.0,23.5,22.0
FRCA201805,46,California,FRCA,Fresno,201805,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,30.0,23.5,22.5,21.0
FRCA201806,46,California,FRCA,Fresno,201806,30.0,20.0,30.0,10.0,20.0,10.0,10.0,30.0,40.0,27.0,26.0,23.5
FRCA201807,46,California,FRCA,Fresno,201807,30.0,20.0,30.0,10.0,20.0,10.0,20.0,30.0,30.0,25.0,24.0,23.0
FRCA201808,46,California,FRCA,Fresno,201808,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,30.0,23.5,22.5,21.0
FRCA201809,46,California,FRCA,Fresno,201809,20.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,20.0,18.0,17.5,18.0
FRCA201810,46,California,FRCA,Fresno,201810,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,30.0,23.5,22.5,21.0
FRCA201811,46,California,FRCA,Fresno,201811,20.0,20.0,30.0,10.0,20.0,10.0,10.0,30.0,30.0,21.5,21.0,20.5
FRCA201812,46,California,FRCA,Fresno,201812,30.0,20.0,30.0,10.0,10.0,10.0,10.0,30.0,40.0,26.5,25.0,22.5
FRCA201901,46,California,FRCA,Fresno,201901,30.0,20.0,20.0,10.0,20.0,10.0,10.0,30.0,30.0,23.5,23.0,20.5
